page_name,visitors,unique_users,bounce_rate,bounce_rate_type,created_time
/argon/profile.html,1,272,24.52,1,2020-10-10 10:16:40.528667
/argon/,4,423,24.52,2,2020-10-10 13:16:09.021691
/argon/index.html,1,402,24.52,1,2020-10-10 23:46:03.894551
/argon/charts.html,1,377,24.52,2,2020-10-11 06:49:59.019341
/argon/tables.html,15,230,24.5,1,2020-10-11 10:07:43.620127
/argon/profile.html,1,273,24.52,2,2020-10-11 12:53:17.690887
/argon/,2,424,24.52,1,2020-10-11 18:36:03.465153
/argon/index.html,1,403,24.52,2,2020-10-12 17:23:43.524297
/argon/charts.html,100,378,24.42,1,2020-10-12 19:08:16.305588
/argon/tables.html,5,231,24.52,2,2020-10-13 06:40:15.261349
/argon/profile.html,1,274,24.52,1,2020-10-13 10:08:28.414262
/argon/,1,425,24.52,2,2020-10-13 11:34:05.357114
/argon/index.html,1,404,24.52,1,2020-10-13 15:34:18.851756
/argon/charts.html,1,379,24.52,2,2020-10-13 18:55:44.535246
/argon/tables.html,1,232,24.52,1,2020-10-13 21:03:43.946487
/argon/profile.html,1,275,24.52,2,2020-10-14 00:31:16.642256
/argon/,20,423,24.5,1,2020-10-14 03:39:55.251999
/argon/index.html,1,402,24.52,2,2020-10-14 13:55:28.945709
/argon/charts.html,2,377,24.52,1,2020-10-14 15:50:17.465731
/argon/tables.html,1,230,24.52,2,2020-10-14 17:01:56.098092
/argon/profile.html,2,273,24.52,1,2020-10-14 22:39:56.377833
/argon/,1,424,24.52,2,2020-10-15 05:41:16.744516
/argon/index.html,1,403,24.52,1,2020-10-15 05:43:36.774012
/argon/charts.html,1,378,24.52,2,2020-10-15 05:43:49.729325
/argon/tables.html,50,231,24.45,1,2020-10-15 14:01:21.707221
/argon/profile.html,1,274,24.52,2,2020-10-15 17:41:51.071039
/argon/,15,425,24.5,1,2020-10-15 17:44:11.972640
/argon/index.html,10,404,24.5,2,2020-10-15 19:08:08.305039
/argon/charts.html,3,379,24.52,1,2020-10-15 20:44:37.637594
/argon/tables.html,10,232,24.5,2,2020-10-15 21:27:49.862033
/argon/profile.html,2,275,24.52,1,2020-10-16 08:00:12.969012
/argon/,1,426,24.52,2,2020-10-16 12:27:48.583055
/argon/index.html,2,405,24.52,1,2020-10-16 17:13:58.285959
/argon/charts.html,1,380,24.52,2,2020-10-16 19:42:38.736538
/argon/tables.html,1,233,24.52,1,2020-10-17 17:11:13.410527
/argon/profile.html,1,276,24.52,2,2020-10-17 17:21:36.935096
/argon/,1,424,24.52,1,2020-10-17 21:56:30.661299
/argon/index.html,1,403,24.52,2,2020-10-18 08:56:15.486593
/argon/charts.html,10,378,24.5,1,2020-10-18 13:55:12.936742
/argon/tables.html,1,231,24.52,2,2020-10-18 15:27:00.824573
/argon/profile.html,50,274,24.45,1,2020-10-18 15:54:56.067917
/argon/,1,425,24.52,2,2020-10-18 18:31:31.350420
/argon/index.html,5,404,24.52,1,2020-10-19 13:58:01.116798
/argon/charts.html,1,379,24.52,2,2020-10-19 17:43:27.433459
/argon/tables.html,1,232,24.52,1,2020-10-19 18:55:13.554400
/argon/profile.html,10,275,24.5,2,2020-10-19 21:46:40.046698
/argon/,20,426,24.5,1,2020-10-20 07:12:27.297878
/argon/index.html,11,405,24.5,2,2020-10-20 14:56:11.660460
/argon/charts.html,1,380,24.52,1,2020-10-20 18:14:45.334218
/argon/tables.html,41,233,24.5,2,2020-10-20 18:59:32.243301
/argon/profile.html,100,276,24.42,1,2020-10-20 20:39:38.198513
/argon/,1,427,24.52,2,2020-10-20 21:10:17.006745
/argon/index.html,1,406,24.52,1,2020-10-21 04:11:16.599105
/argon/charts.html,1,381,24.52,2,2020-10-21 15:29:59.608697
/argon/tables.html,3,234,24.52,1,2020-10-21 15:37:09.695072
/argon/profile.html,1,277,24.52,2,2020-10-21 20:19:50.160253
/argon/,10,425,24.5,1,2020-10-22 03:35:59.648475
/argon/index.html,10,404,24.5,2,2020-10-22 15:21:57.243842
/argon/charts.html,1,379,24.52,1,2020-10-22 15:37:21.283813
/argon/tables.html,1,232,24.52,2,2020-10-22 17:14:48.062358
/argon/profile.html,1,275,24.52,1,2020-10-22 19:02:45.266097
/argon/,20,426,24.5,2,2020-10-22 19:27:18.568682
/argon/index.html,50,405,24.45,1,2020-10-22 19:42:10.967261
/argon/charts.html,10,380,24.5,2,2020-10-23 15:56:23.502636
/argon/tables.html,70,233,24.45,1,2020-10-23 20:08:04.966308
/argon/profile.html,10,276,24.5,2,2020-10-23 21:47:25.169211
/argon/,1,427,24.52,1,2020-10-24 11:58:26.346039
/argon/index.html,1,406,24.52,2,2020-10-24 13:12:29.439270
/argon/charts.html,1,381,24.52,1,2020-10-24 15:37:31.187081
/argon/tables.html,1,234,24.52,2,2020-10-24 18:33:26.595334
/argon/profile.html,6,277,24.52,1,2020-10-24 19:32:59.170945
/argon/,1,428,24.52,2,2020-10-25 07:03:25.892378
/argon/index.html,1,407,24.52,1,2020-10-25 10:43:46.614526
/argon/charts.html,50,382,24.45,2,2020-10-25 20:08:28.703304
/argon/tables.html,30,235,24.5,1,2020-10-26 00:40:45.304300
/argon/profile.html,1,278,24.52,2,2020-10-26 15:12:59.582777
/argon/,1,426,24.52,1,2020-10-26 16:05:37.039478
/argon/index.html,100,405,24.42,2,2020-10-26 17:14:19.096926
/argon/charts.html,1,380,24.52,1,2020-10-26 21:16:17.961512
/argon/tables.html,10,233,24.5,2,2020-10-27 02:43:08.594546
/argon/profile.html,5,276,24.52,1,2020-10-27 05:26:06.058812
/argon/,2,427,24.52,2,2020-10-27 10:18:39.248629
/argon/index.html,2,406,24.52,1,2020-10-27 17:19:35.549315
/argon/charts.html,4,381,24.52,2,2020-10-27 19:08:05.775459
/argon/tables.html,30,234,24.5,1,2020-10-28 07:35:39.743922
/argon/profile.html,10,277,24.5,2,2020-10-28 08:51:07.617727
/argon/,4,428,24.52,1,2020-10-28 09:40:09.870518
/argon/index.html,4,407,24.52,2,2020-10-28 13:17:05.852445
/argon/charts.html,2,382,24.52,1,2020-10-28 14:49:07.695727
/argon/tables.html,50,235,24.45,2,2020-10-28 21:02:34.104589
/argon/profile.html,1,278,24.52,1,2020-10-29 10:37:45.228994
/argon/,1,429,24.52,2,2020-10-29 19:51:26.658993
/argon/index.html,2,408,24.52,1,2020-10-29 20:17:22.963269
/argon/charts.html,1,383,24.52,2,2020-10-30 05:51:18.569101
/argon/tables.html,10,236,24.5,1,2020-10-30 19:24:38.031104
/argon/profile.html,1,279,24.52,2,2020-10-30 22:05:26.751496
/argon/,1,427,24.52,1,2020-10-31 00:41:36.392619
/argon/index.html,50,406,24.45,2,2020-10-31 13:27:08.615825
/argon/charts.html,4,381,24.52,1,2020-10-31 14:18:59.826634
/argon/tables.html,10,234,24.5,2,2020-10-31 15:22:36.136929
/argon/profile.html,1,277,24.52,1,2020-10-31 15:27:11.243613
/argon/,1,428,24.52,2,2020-10-31 19:01:47.438410
/argon/index.html,1,407,24.52,1,2020-10-31 20:24:53.366502
/argon/charts.html,1,382,24.52,2,2020-11-01 00:27:51.559765
/argon/tables.html,5,235,24.52,1,2020-11-01 16:40:54.901607
/argon/profile.html,31,278,24.5,2,2020-11-02 01:49:00.476486
/argon/,50,429,24.45,1,2020-11-02 14:19:13.059930
/argon/index.html,2,408,24.52,2,2020-11-02 16:37:19.759407
/argon/charts.html,2,383,24.52,1,2020-11-02 21:01:34.663200
/argon/tables.html,1,236,24.52,2,2020-11-02 21:45:40.324257
/argon/profile.html,10,279,24.5,1,2020-11-03 01:44:22.794249
/argon/,10,430,24.5,2,2020-11-03 07:37:04.015286
/argon/index.html,1,409,24.52,1,2020-11-03 10:41:23.337483
/argon/charts.html,10,384,47,2,2019-08-08 15:06:10.727707
/argon/tables.html,3,237,47.1,1,2019-08-08 17:29:54.350784
/argon/profile.html,20,280,47,2,2019-08-08 17:59:25.450389
/argon/,10,428,47,1,2019-08-08 18:27:21.056368
/argon/index.html,40,407,47,2,2019-08-11 20:09:58.643250
/argon/charts.html,3,382,47.1,1,2019-08-12 21:34:35.567826
/argon/tables.html,15,235,47,2,2019-08-13 15:41:20.551517
/argon/profile.html,3,278,47.1,1,2019-08-16 13:15:58.023856
/argon/,3,429,47.1,2,2019-08-16 19:50:59.693081
/argon/index.html,3,408,47.1,1,2019-08-16 19:58:41.613979
/argon/charts.html,3,383,47.1,2,2019-08-19 18:32:26.582964
/argon/tables.html,41,236,47,1,2019-08-19 22:33:08.828063
/argon/profile.html,20,279,47,2,2019-08-26 19:03:51.200472
/argon/,6,430,47.1,1,2019-08-27 14:16:50.859458
/argon/index.html,3,409,47.1,2,2019-08-27 20:54:59.256200
/argon/charts.html,20,384,47,1,2019-08-29 07:06:20.601601
/argon/tables.html,3,237,47.1,2,2019-08-29 15:58:45.755234
/argon/profile.html,20,280,47,1,2019-08-30 15:45:45.735154
/argon/,10,431,47,2,2019-08-30 19:03:00.337670
/argon/index.html,5,410,47.1,1,2019-09-01 04:29:16.821502
/argon/charts.html,10,385,47,2,2019-09-01 04:32:06.988311
/argon/tables.html,10,238,47,1,2019-09-01 11:40:25.397813
/argon/profile.html,9,281,47.1,2,2019-09-04 14:35:31.760348
/argon/,15,429,47,1,2019-09-05 06:31:27.539627
/argon/index.html,4,408,47.1,2,2019-09-05 17:57:59.182045
/argon/charts.html,15,383,47,1,2019-09-12 14:43:57.218165
/argon/tables.html,3,236,47.1,2,2019-09-26 15:49:34.655872
/argon/profile.html,16,279,47,1,2019-09-26 21:52:38.558693
/argon/,21,430,47,2,2019-09-27 08:25:59.393354
/argon/index.html,29,409,47,1,2019-10-08 20:56:04.528491
/argon/charts.html,20,384,47,2,2019-10-11 14:15:36.084609
/argon/tables.html,30,237,47,1,2019-10-12 01:37:15.361295
/argon/profile.html,1,280,47.1,2,2019-10-21 18:31:45.343991
/argon/,2,431,47.1,1,2019-10-21 18:52:24.517487
/argon/index.html,3,410,47.1,2,2019-10-21 19:06:33.037813
/argon/charts.html,2,385,47.1,1,2019-10-21 19:38:41.287308
/argon/tables.html,12,238,47,2,2019-10-21 21:09:51.996593
/argon/profile.html,27,281,47,1,2019-10-22 16:54:02.541406
/argon/,1,432,47.1,2,2019-10-29 21:21:41.166656
/argon/index.html,2,411,47.1,1,2019-10-30 22:04:14.254808
/argon/charts.html,2,386,47.1,2,2019-10-30 23:14:57.673531
/argon/tables.html,10,239,47,1,2019-10-31 15:07:55.409498
/argon/profile.html,3,282,47.1,2,2019-10-31 17:18:35.575112
/argon/,30,430,46.7,1,2019-11-26 10:58:43.313313
/argon/index.html,1,409,46.75,2,2019-11-26 12:56:35.131157
/argon/charts.html,68,384,46.65,1,2019-11-26 18:01:08.287410
/argon/tables.html,10,237,46.7,2,2019-12-24 20:33:40.845205
/argon/profile.html,2,280,46.75,1,2019-12-25 06:32:48.680423
/argon/,10,431,46.7,2,2019-12-25 09:32:43.435592
/argon/index.html,1,410,46.75,1,2019-12-25 11:33:05.943819
/argon/charts.html,15,385,46.7,2,2019-12-25 22:31:58.463067
/argon/tables.html,1,238,46.75,1,2019-12-27 10:28:02.995554
/argon/profile.html,2,281,46.75,2,2019-12-27 16:03:04.450424
/argon/,50,432,46.65,1,2019-12-27 19:58:33.739424
/argon/index.html,1,411,46.75,2,2019-12-27 20:06:03.880614
/argon/charts.html,8,386,46.75,1,2019-12-27 20:58:37.105405
/argon/tables.html,2,239,46.75,2,2019-12-30 08:32:19.869719
/argon/profile.html,20,282,46.7,1,2020-01-01 13:40:46.774031
/argon/,8,433,46.75,2,2020-01-01 23:57:14.036970
/argon/index.html,10,412,46.7,1,2020-01-02 16:44:42.422989
/argon/charts.html,20,387,46.7,2,2020-01-03 11:47:51.475219
/argon/tables.html,1,240,46.75,1,2020-01-04 21:19:07.245928
/argon/profile.html,2,283,46.75,2,2020-01-05 13:27:49.323136
/argon/,15,431,46.7,1,2020-01-06 08:54:18.567398
/argon/index.html,1,410,46.75,2,2020-01-06 13:42:11.142640
/argon/charts.html,46,385,46.7,1,2020-01-06 17:44:54.498959
/argon/tables.html,15,238,46.7,2,2020-01-11 16:33:11.654939
/argon/profile.html,1,281,46.75,1,2020-01-12 02:54:40.652200
/argon/,1,432,46.75,2,2020-01-12 20:23:40.819087
/argon/index.html,2,411,46.75,1,2020-01-12 21:53:34.898310
/argon/charts.html,1,386,46.75,2,2020-01-13 11:07:17.806221
/argon/tables.html,20,239,46.7,1,2020-01-13 16:39:31.801135
/argon/profile.html,1,282,46.75,2,2020-01-13 17:12:41.598668
/argon/,22,433,46.7,1,2020-01-13 17:15:43.638445
/argon/index.html,1,412,46.75,2,2020-01-17 06:59:00.448810
/argon/charts.html,1,387,46.75,1,2020-01-17 14:17:24.211371
/argon/tables.html,4,240,46.75,2,2020-01-17 16:05:27.497035
/argon/profile.html,5,283,46.75,1,2020-01-18 12:52:54.935065
/argon/,1,434,46.75,2,2020-01-18 14:00:12.471184
/argon/index.html,5,413,46.75,1,2020-01-18 20:41:23.990517
/argon/charts.html,10,388,46.7,2,2020-01-19 16:04:10.461161
/argon/tables.html,5,241,46.75,1,2020-01-19 23:00:04.407753
/argon/profile.html,1,284,46.75,2,2020-01-22 09:42:19.971889
/argon/,12,432,46.7,1,2020-01-22 17:39:34.229379
/argon/index.html,1,411,46.75,2,2020-01-30 10:28:26.578453
/argon/charts.html,10,386,46.7,1,2020-01-30 15:27:39.830586
/argon/tables.html,30,239,46.7,2,2020-01-30 18:30:22.984477
/argon/profile.html,10,282,46.7,1,2020-01-31 23:41:07.395403
/argon/,5,433,46.75,2,2020-02-01 18:35:39.316344
/argon/index.html,1,412,46.75,1,2020-02-03 07:15:11.360876
/argon/charts.html,17,387,46.7,2,2020-02-03 15:23:07.869769
/argon/tables.html,1,240,46.75,1,2020-02-07 17:54:40.331077
/argon/profile.html,20,283,46.7,2,2020-02-08 00:10:24.492447
/argon/,20,434,46.7,1,2020-02-09 08:10:09.315783
/argon/index.html,1,413,46.6,2,2020-03-08 13:45:07.907709
/argon/charts.html,1,388,46.6,1,2020-03-08 14:23:32.560361
/argon/tables.html,1,241,46.6,2,2020-03-08 14:37:24.699849
/argon/profile.html,1,284,46.6,1,2020-03-10 12:09:01.933608
/argon/,1,435,46.6,2,2020-03-15 16:58:18.964225
/argon/index.html,1,414,46.6,1,2020-03-16 18:28:07.471407
/argon/charts.html,2,389,46.6,2,2020-03-17 18:43:37.212831
/argon/tables.html,2,242,46.6,1,2020-03-18 06:44:46.203597
/argon/profile.html,5,285,46.6,2,2020-03-18 12:47:52.453465
/argon/,2,433,46.6,1,2020-03-18 16:28:21.051604
/argon/index.html,2,412,46.6,2,2020-03-19 10:52:45.293250
/argon/charts.html,2,387,46.6,1,2020-03-19 13:43:48.535589
/argon/tables.html,20,240,46.5,2,2020-03-20 16:13:36.827970
/argon/profile.html,3,283,46.6,1,2020-03-24 22:25:12.073942
/argon/,3,434,46.6,2,2020-03-25 14:05:06.331847
/argon/index.html,1,413,46.6,1,2020-03-25 14:34:08.658857
/argon/charts.html,1,388,46.6,2,2020-03-25 16:55:36.991528
/argon/tables.html,1,241,46.6,1,2020-03-26 17:14:42.947615
/argon/profile.html,23,284,46.5,2,2020-03-26 18:43:46.590829
/argon/,1,435,46.6,1,2020-03-26 19:22:25.887334
/argon/index.html,20,414,46.5,2,2020-03-27 10:36:39.379028
/argon/charts.html,7,389,46.6,1,2020-03-27 14:42:23.187048
/argon/tables.html,2,242,46.6,2,2020-04-13 19:42:17.867362
/argon/profile.html,6,285,46.6,1,2020-05-06 23:34:11.626543
/argon/,50,436,46.45,2,2020-05-11 10:09:51.328777
/argon/index.html,1,415,46.6,1,2020-05-11 11:24:21.470866
/argon/charts.html,3,390,46.6,2,2020-05-11 19:09:56.744951
/argon/tables.html,1,243,46.6,1,2020-05-13 10:38:42.507748
/argon/profile.html,9,286,46.6,2,2020-05-13 17:30:47.981386
/argon/,3,434,46.6,1,2020-05-13 21:12:55.260022
/argon/index.html,1,413,46.6,2,2020-05-16 18:09:29.159887
/argon/charts.html,1,388,46.6,1,2020-05-18 22:33:11.248377
/argon/tables.html,1,241,46.6,2,2020-05-19 09:19:29.096944
/argon/profile.html,2,284,46.6,1,2020-05-20 17:01:13.366718
/argon/,1,435,46.6,2,2020-05-22 16:27:37.135576
/argon/index.html,2,414,46.6,1,2020-05-23 20:12:17.584710
/argon/charts.html,1,389,46.6,2,2020-05-25 15:51:13.301752
/argon/tables.html,1,242,46.6,1,2020-05-26 07:12:52.080055
/argon/profile.html,1,285,46.6,2,2020-05-27 00:12:09.853182
/argon/,1,436,46.6,1,2020-05-27 10:34:59.373736
/argon/index.html,1,415,46.6,2,2020-05-27 14:20:49.959691
/argon/charts.html,1,390,46.6,1,2020-05-27 19:07:06.419095
/argon/tables.html,1,243,46.6,2,2020-05-27 20:32:44.606089
/argon/profile.html,1,286,46.6,1,2020-05-29 21:27:32.398973
/argon/,10,437,46.5,2,2020-05-29 23:16:07.275192
/argon/index.html,2,416,46.6,1,2020-05-30 00:55:52.084872
/argon/charts.html,1,391,46.6,2,2020-05-30 08:05:51.214340
/argon/tables.html,1,244,46.6,1,2020-06-01 13:25:52.096051
/argon/profile.html,3,287,46.6,2,2020-06-02 20:09:48.300139
/argon/,3,435,46.6,1,2020-06-06 19:51:39.281886
/argon/index.html,1,414,46.6,2,2020-06-08 11:37:58.965801
/argon/charts.html,3,389,46.6,1,2020-06-08 14:27:39.109814
/argon/tables.html,3,242,46.6,2,2020-06-24 23:33:49.042915
/argon/profile.html,1,285,46.6,1,2020-06-25 19:22:09.530044
/argon/,5,436,46.6,2,2020-06-26 16:02:05.471254
/argon/index.html,20,415,46.5,1,2020-06-26 16:14:30.932468
/argon/charts.html,1,390,46.6,2,2020-06-27 02:30:03.334134
/argon/tables.html,6,243,46.6,1,2020-06-27 02:35:22.834508
/argon/profile.html,1,286,46.6,2,2020-07-02 08:14:20.405723
/argon/,3,437,46.6,1,2020-07-02 17:22:33.054274
/argon/index.html,5,416,46.6,2,2020-07-03 16:35:51.490332
/argon/charts.html,2,391,46.6,1,2020-07-07 10:02:17.881373
/argon/tables.html,1,244,46.6,2,2020-07-07 22:51:51.077219
/argon/profile.html,3,287,46.6,1,2020-07-07 23:14:50.722835
/argon/,1,438,46.6,2,2020-07-08 13:19:25.097054
/argon/index.html,5,417,46.6,1,2020-07-08 15:43:20.077549
/argon/charts.html,2,392,46.6,2,2020-07-08 20:46:37.996918
/argon/tables.html,13,245,46.5,1,2020-07-09 12:27:47.838614
/argon/profile.html,1,288,47.1,2,2020-07-16 02:48:07.110882
/argon/,1,436,47.1,1,2020-07-16 06:57:16.788085
/argon/index.html,1,415,47.1,2,2020-07-18 11:22:43.202085
/argon/charts.html,1,390,47.1,1,2020-07-18 14:36:00.336833
/argon/tables.html,1,243,47.1,2,2020-07-19 15:00:41.472871
/argon/profile.html,1,286,47.1,1,2020-07-21 18:43:54.442254
/argon/,1,437,47.1,2,2020-07-26 06:41:06.213533
/argon/index.html,2,416,47.1,1,2020-07-26 17:34:48.656616
/argon/charts.html,1,391,47.1,2,2020-07-29 00:36:16.736866
/argon/tables.html,5,244,47.1,1,2020-07-29 00:50:54.880703
/argon/profile.html,2,287,47.1,2,2020-07-29 19:06:02.562664
/argon/,3,438,47.1,1,2020-07-30 02:10:47.224053
/argon/index.html,1,417,47.1,2,2020-07-30 15:09:58.949098
/argon/charts.html,11,392,47.05,1,2020-07-31 01:50:51.705220
/argon/tables.html,3,245,9.5,2,2019-08-04 19:25:06.107004
/argon/profile.html,3,288,9.5,1,2019-08-08 19:13:38.894558
/argon/,3,439,9.5,2,2019-08-14 05:30:55.017000
/argon/index.html,7,418,9.5,1,2019-08-14 05:51:30.488015
/argon/charts.html,3,393,9.5,2,2019-09-08 05:10:44.024692
/argon/tables.html,3,246,9.5,1,2019-11-03 23:26:57.166811
/argon/profile.html,3,289,9.7,2,2020-08-29 15:32:23.587800
/argon/,50,437,14.2,1,2019-07-03 16:15:09.779015
/argon/index.html,30,416,14.25,2,2019-07-04 16:49:17.643957
/argon/charts.html,100,391,14.2,1,2019-07-06 06:41:23.664632
/argon/tables.html,4,244,14.3,2,2019-07-10 16:56:04.888593
/argon/profile.html,15,287,14.25,1,2019-07-12 20:00:24.433196
/argon/,10,438,14.25,2,2019-07-16 17:52:29.941159
/argon/index.html,10,417,14.25,1,2019-07-21 14:09:58.057808
/argon/charts.html,15,392,14.25,2,2019-07-27 23:59:35.132331
/argon/tables.html,30,245,14.25,1,2019-07-29 11:08:40.892703
/argon/profile.html,30,288,14.25,2,2019-07-29 20:30:36.570087
/argon/,3,439,14.3,1,2019-07-30 08:47:04.592184
/argon/index.html,50,418,14.2,2,2019-07-31 06:36:45.882454
/argon/charts.html,10,393,14.25,1,2019-08-02 19:18:05.102807
/argon/tables.html,25,246,14.25,2,2019-08-03 11:42:09.500333
/argon/profile.html,20,289,14.25,1,2019-08-05 15:26:00.382695
/argon/,4,440,14.3,2,2019-08-06 14:12:14.245209
/argon/index.html,20,419,14.25,1,2019-08-08 15:15:18.723594
/argon/charts.html,50,394,14.2,2,2019-08-11 20:13:32.475599
/argon/tables.html,50,247,14.2,1,2019-08-16 19:52:22.623811
/argon/profile.html,20,290,14.25,2,2019-08-20 16:35:01.154175
/argon/,50,438,14.2,1,2019-08-21 09:53:02.883270
/argon/index.html,30,417,14.25,2,2019-08-22 17:59:43.594312
/argon/charts.html,50,392,14.2,1,2019-08-24 16:11:05.063004
/argon/tables.html,100,245,14.2,2,2019-08-27 02:39:12.978896
/argon/profile.html,30,288,14.25,1,2019-08-29 07:06:42.536326
/argon/,50,439,14.2,2,2019-08-30 08:07:39.755637
/argon/index.html,50,418,14.2,1,2019-08-30 19:52:08.056889
/argon/charts.html,50,393,14.2,2,2019-09-01 20:03:01.577026
/argon/tables.html,15,246,14.25,1,2019-09-01 20:33:57.835332
/argon/profile.html,18,289,14.25,2,2019-09-02 07:11:57.309680
/argon/,27,440,14.25,1,2019-09-02 16:43:41.863071
/argon/index.html,24,419,14.25,2,2019-09-02 18:50:00.831197
/argon/charts.html,50,394,14.2,1,2019-09-05 16:11:16.326891
/argon/tables.html,20,247,14.25,2,2019-09-05 18:18:56.160404
/argon/profile.html,3,290,14.3,1,2019-09-08 15:59:34.779817
/argon/,100,441,14.2,2,2019-09-08 20:56:46.923923
/argon/index.html,15,420,14.25,1,2019-09-10 02:50:02.575664
/argon/charts.html,25,395,14.25,2,2019-09-10 22:45:27.774790
/argon/tables.html,50,248,14.2,1,2019-09-11 21:33:49.756280
/argon/profile.html,50,291,14.2,2,2019-09-13 20:09:30.839647
/argon/,3,439,14.3,1,2019-09-14 02:59:45.078175
/argon/index.html,30,418,14.25,2,2019-09-15 23:44:48.263587
/argon/charts.html,3,393,14.3,1,2019-09-24 18:10:47.523999
/argon/tables.html,4,246,14.3,2,2019-09-26 15:46:24.700941
/argon/profile.html,50,289,14.2,1,2019-09-26 21:51:16.128491
/argon/,20,440,14.25,2,2019-09-29 19:10:46.956785
/argon/index.html,3,419,14.3,1,2019-09-30 13:24:23.201122
/argon/charts.html,100,394,14.2,2,2019-10-01 05:24:10.907968
/argon/tables.html,3,247,14.3,1,2019-10-02 12:40:13.022540
/argon/profile.html,3,290,14.3,2,2019-10-02 19:01:13.304536
/argon/,1,441,14.3,1,2019-10-03 21:19:01.857895
/argon/index.html,30,420,14.25,2,2019-10-04 20:37:33.080334
/argon/charts.html,50,395,14.2,1,2019-10-05 00:10:41.772540
/argon/tables.html,50,248,14.2,2,2019-10-05 08:41:58.093976
/argon/profile.html,50,291,14.2,1,2019-10-08 20:56:49.950293
/argon/,100,442,14.2,2,2019-10-11 10:45:17.882662
/argon/index.html,1,421,14.3,1,2019-10-14 16:43:29.178360
/argon/charts.html,100,396,14.2,2,2019-10-15 20:22:36.621795
/argon/tables.html,1,249,14.3,1,2019-10-17 17:37:15.976490
/argon/profile.html,50,292,14.2,2,2019-10-19 20:23:14.973345
